Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.072000,Auto
Start Frequency,+1.030000000e+09
Stop Frequency,+1.780000000e+09
Offset Frequency,+0.000000000e+00
Average Type,Log Pwr
RBW,1000000.000000,Auto
VBW,1000000.000000,Auto
Sweep Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
PreAmp State,ON
Ref Level,-4.000000000e+01
Attenuation,2,Manual
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
External Trigger Edge,FALL
Video Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C
Trace Type,View,View,View
Trace Detector,Pos Peak,Pos Peak,Pos Peak
Trace Data
1.341000e+09,-9.880987e+01,-9.234758e+01,-7.920367e+01
1.342000e+09,-9.901071e+01,-9.230712e+01,-7.888098e+01
1.343000e+09,-9.903300e+01,-9.249027e+01,-7.910358e+01
1.344000e+09,-9.896893e+01,-9.226567e+01,-7.945372e+01
1.345000e+09,-9.886415e+01,-9.227533e+01,-7.938206e+01
1.346000e+09,-9.892063e+01,-9.259003e+01,-7.929184e+01
1.347000e+09,-9.880778e+01,-9.224038e+01,-7.920298e+01
1.348000e+09,-9.879594e+01,-9.220719e+01,-7.912885e+01
1.349000e+09,-9.919655e+01,-9.202258e+01,-7.912176e+01
1.350000e+09,-9.909667e+01,-9.221302e+01,-7.909285e+01
1.351000e+09,-9.897668e+01,-9.223847e+01,-7.899298e+01
1.352000e+09,-9.888964e+01,-9.191361e+01,-7.930400e+01
1.353000e+09,-9.878808e+01,-9.163120e+01,-7.907013e+01
1.354000e+09,-9.895401e+01,-9.195022e+01,-7.918625e+01
1.355000e+09,-9.894987e+01,-9.190115e+01,-7.889078e+01
1.356000e+09,-9.890076e+01,-9.202273e+01,-7.909914e+01
1.357000e+09,-9.878626e+01,-9.193749e+01,-7.900181e+01
1.358000e+09,-9.892392e+01,-9.186657e+01,-7.926153e+01
1.359000e+09,-9.882157e+01,-9.187660e+01,-7.900100e+01
1.360000e+09,-9.874089e+01,-9.194392e+01,-7.894202e+01
1.361000e+09,-9.900388e+01,-9.189099e+01,-7.911796e+01
1.362000e+09,-9.875321e+01,-9.229322e+01,-7.925160e+01
1.363000e+09,-9.885103e+01,-9.201956e+01,-7.890015e+01
1.364000e+09,-9.881934e+01,-9.210568e+01,-7.907308e+01
1.365000e+09,-9.901243e+01,-9.247243e+01,-7.907965e+01
1.366000e+09,-9.897431e+01,-9.205367e+01,-7.916362e+01
1.367000e+09,-9.882674e+01,-9.226608e+01,-7.911074e+01
1.368000e+09,-9.888307e+01,-9.206507e+01,-7.907372e+01
1.369000e+09,-9.878987e+01,-9.197411e+01,-7.913373e+01
1.370000e+09,-9.900381e+01,-9.206718e+01,-7.898092e+01
1.371000e+09,-9.889775e+01,-9.164692e+01,-7.870544e+01
1.372000e+09,-9.909773e+01,-9.204911e+01,-7.872692e+01
1.373000e+09,-9.869552e+01,-9.158748e+01,-7.880924e+01
1.374000e+09,-9.869472e+01,-9.185395e+01,-7.878598e+01
1.375000e+09,-9.875309e+01,-9.174187e+01,-7.856117e+01
1.376000e+09,-9.880015e+01,-9.149519e+01,-7.857388e+01
1.377000e+09,-9.879957e+01,-9.163013e+01,-7.856823e+01
1.378000e+09,-9.870536e+01,-9.158041e+01,-7.850093e+01
1.379000e+09,-9.861193e+01,-9.149285e+01,-7.858647e+01
1.380000e+09,-9.865623e+01,-9.142379e+01,-7.847337e+01
1.381000e+09,-9.868195e+01,-9.171292e+01,-7.830259e+01
1.382000e+09,-9.861748e+01,-9.147199e+01,-7.831001e+01
1.383000e+09,-9.896623e+01,-9.134517e+01,-7.819589e+01
1.384000e+09,-9.886603e+01,-9.128881e+01,-7.839663e+01
1.385000e+09,-9.882587e+01,-9.148384e+01,-7.826292e+01
1.386000e+09,-9.872631e+01,-9.140155e+01,-7.844540e+01
1.387000e+09,-9.860139e+01,-9.163121e+01,-7.845490e+01
1.388000e+09,-9.863028e+01,-9.141377e+01,-7.846956e+01
1.389000e+09,-9.840711e+01,-9.153332e+01,-7.845433e+01
1.390000e+09,-9.860368e+01,-9.164218e+01,-7.827923e+01
1.391000e+09,-9.868332e+01,-9.134693e+01,-7.838354e+01
1.392000e+09,-9.884329e+01,-9.156651e+01,-7.849410e+01
1.393000e+09,-9.859790e+01,-9.145343e+01,-7.821780e+01
1.394000e+09,-9.901452e+01,-9.139512e+01,-7.811374e+01
1.395000e+09,-9.845104e+01,-9.120522e+01,-7.801743e+01
1.396000e+09,-9.858279e+01,-9.144011e+01,-7.797789e+01
1.397000e+09,-9.881767e+01,-9.117205e+01,-7.781465e+01
1.398000e+09,-9.856644e+01,-9.113180e+01,-7.780516e+01
1.399000e+09,-9.873693e+01,-9.123827e+01,-7.760510e+01
1.400000e+09,-9.853729e+01,-9.118507e+01,-7.789111e+01
1.401000e+09,-9.887370e+01,-9.127658e+01,-7.765660e+01
1.402000e+09,-9.859414e+01,-9.132279e+01,-7.770413e+01
1.403000e+09,-9.872410e+01,-9.108975e+01,-7.789970e+01
1.404000e+09,-9.862616e+01,-9.110709e+01,-7.771990e+01
1.405000e+09,-9.868395e+01,-9.143675e+01,-7.753821e+01
1.406000e+09,-9.844130e+01,-9.133098e+01,-7.777452e+01
1.407000e+09,-9.861497e+01,-9.139329e+01,-7.775581e+01
1.408000e+09,-9.853878e+01,-9.140656e+01,-7.741108e+01
1.409000e+09,-9.830984e+01,-9.150230e+01,-7.766550e+01
1.410000e+09,-9.868607e+01,-9.119715e+01,-7.799453e+01
1.411000e+09,-9.826470e+01,-9.126266e+01,-7.770148e+01
1.412000e+09,-9.856932e+01,-9.134883e+01,-7.751787e+01
1.413000e+09,-9.866011e+01,-9.156457e+01,-7.780317e+01
1.414000e+09,-9.830228e+01,-9.117017e+01,-7.768669e+01
1.415000e+09,-9.850271e+01,-9.124757e+01,-7.765897e+01
1.416000e+09,-9.822218e+01,-9.100724e+01,-7.759863e+01
1.417000e+09,-9.863712e+01,-9.112113e+01,-7.740877e+01
1.418000e+09,-9.861078e+01,-9.103628e+01,-7.746607e+01
1.419000e+09,-9.855741e+01,-9.061493e+01,-7.754695e+01
1.420000e+09,-9.847886e+01,-9.078963e+01,-7.741912e+01
1.421000e+09,-9.858690e+01,-9.058492e+01,-7.754618e+01
1.422000e+09,-9.858442e+01,-9.055498e+01,-7.743720e+01
1.423000e+09,-9.866838e+01,-9.040073e+01,-7.741276e+01
1.424000e+09,-9.860833e+01,-9.065714e+01,-7.767170e+01
1.425000e+09,-9.856037e+01,-9.066058e+01,-7.732895e+01
1.426000e+09,-9.841204e+01,-9.053922e+01,-7.760284e+01
1.427000e+09,-9.849451e+01,-9.063439e+01,-7.748493e+01
1.428000e+09,-9.856347e+01,-9.065460e+01,-7.758659e+01
1.429000e+09,-9.853304e+01,-9.060169e+01,-7.753081e+01
1.430000e+09,-9.854640e+01,-9.086060e+01,-7.734500e+01
1.431000e+09,-9.845118e+01,-9.066784e+01,-7.752926e+01
1.432000e+09,-9.834666e+01,-9.102986e+01,-7.765744e+01
1.433000e+09,-9.856294e+01,-9.049149e+01,-7.740278e+01
1.434000e+09,-9.847562e+01,-9.040437e+01,-7.747023e+01
1.435000e+09,-9.858910e+01,-9.098698e+01,-7.739077e+01
1.436000e+09,-9.844592e+01,-9.080725e+01,-7.752217e+01
1.437000e+09,-9.839163e+01,-9.054857e+01,-7.733538e+01
1.438000e+09,-9.843247e+01,-9.083426e+01,-7.739720e+01
1.439000e+09,-9.837703e+01,-9.078806e+01,-7.713685e+01
1.440000e+09,-9.837364e+01,-9.073318e+01,-7.724032e+01
1.441000e+09,-9.844304e+01,-9.056572e+01,-7.708857e+01
1.442000e+09,-9.817745e+01,-9.052251e+01,-7.683294e+01
1.443000e+09,-9.823997e+01,-9.050121e+01,-7.698904e+01
1.444000e+09,-9.834950e+01,-9.062080e+01,-7.680280e+01
1.445000e+09,-9.854997e+01,-9.057138e+01,-7.673058e+01
1.446000e+09,-9.841387e+01,-9.019803e+01,-7.658009e+01
1.447000e+09,-9.830663e+01,-9.047145e+01,-7.649715e+01
1.448000e+09,-9.827399e+01,-9.058904e+01,-7.660388e+01
1.449000e+09,-9.826651e+01,-9.062589e+01,-7.659119e+01
1.450000e+09,-9.831002e+01,-9.058590e+01,-7.630768e+01
1.451000e+09,-9.824334e+01,-9.013846e+01,-7.657311e+01
1.452000e+09,-9.842992e+01,-9.047592e+01,-7.660331e+01
1.453000e+09,-9.829568e+01,-9.048064e+01,-7.631328e+01
1.454000e+09,-9.838829e+01,-9.058925e+01,-7.623417e+01
1.455000e+09,-9.826754e+01,-9.054789e+01,-7.616196e+01
1.456000e+09,-9.844115e+01,-9.047694e+01,-7.637822e+01
1.457000e+09,-9.845819e+01,-9.059485e+01,-7.656440e+01
1.458000e+09,-9.841910e+01,-9.047865e+01,-7.631945e+01
1.459000e+09,-9.854343e+01,-9.046378e+01,-7.627650e+01
1.460000e+09,-9.827620e+01,-8.979862e+01,-7.634287e+01
1.461000e+09,-9.819043e+01,-9.033666e+01,-7.621363e+01
1.462000e+09,-9.817815e+01,-8.993893e+01,-7.603057e+01
1.463000e+09,-9.814418e+01,-9.023799e+01,-7.605051e+01
1.464000e+09,-9.825796e+01,-8.998024e+01,-7.623318e+01
1.465000e+09,-9.858564e+01,-8.988784e+01,-7.609086e+01
1.466000e+09,-9.820765e+01,-8.980845e+01,-7.626946e+01
1.467000e+09,-9.832828e+01,-8.978196e+01,-7.603952e+01
1.468000e+09,-9.844556e+01,-8.979134e+01,-7.645974e+01
1.469000e+09,-9.841973e+01,-8.979242e+01,-7.606788e+01
1.470000e+09,-9.817650e+01,-9.001597e+01,-7.602613e+01
1.471000e+09,-9.829392e+01,-9.005137e+01,-7.602572e+01
1.472000e+09,-9.845036e+01,-8.987185e+01,-7.626912e+01
1.473000e+09,-9.844094e+01,-9.029858e+01,-7.655391e+01
1.474000e+09,-9.807421e+01,-8.980953e+01,-7.617650e+01
1.475000e+09,-9.825238e+01,-9.010988e+01,-7.647613e+01
1.476000e+09,-9.829884e+01,-9.005659e+01,-7.611258e+01
1.477000e+09,-9.831319e+01,-9.002225e+01,-7.614609e+01
1.478000e+09,-9.815323e+01,-9.028650e+01,-7.642628e+01
1.479000e+09,-9.843515e+01,-9.030167e+01,-7.641946e+01
1.480000e+09,-9.828928e+01,-9.017888e+01,-7.619012e+01
1.481000e+09,-9.810887e+01,-9.028079e+01,-7.592366e+01
1.482000e+09,-9.833843e+01,-8.984995e+01,-7.599450e+01
1.483000e+09,-9.839183e+01,-9.002687e+01,-7.586079e+01
1.484000e+09,-9.823137e+01,-9.008973e+01,-7.596659e+01
1.485000e+09,-9.799817e+01,-8.989141e+01,-7.554211e+01
1.486000e+09,-9.816531e+01,-8.964611e+01,-7.555218e+01
1.487000e+09,-9.811371e+01,-9.002073e+01,-7.571146e+01
1.488000e+09,-9.816179e+01,-8.985566e+01,-7.564915e+01
1.489000e+09,-9.843541e+01,-8.954713e+01,-7.550977e+01
1.490000e+09,-9.816819e+01,-8.984166e+01,-7.577310e+01
1.491000e+09,-9.828397e+01,-9.008390e+01,-7.529251e+01
1.492000e+09,-9.854803e+01,-8.953087e+01,-7.578569e+01
1.493000e+09,-9.819106e+01,-8.972479e+01,-7.569496e+01
1.494000e+09,-9.814036e+01,-8.948121e+01,-7.559471e+01
1.495000e+09,-9.837474e+01,-8.952094e+01,-7.555421e+01
1.496000e+09,-9.841086e+01,-8.960346e+01,-7.573696e+01
1.497000e+09,-9.825258e+01,-8.969356e+01,-7.573618e+01
1.498000e+09,-9.837347e+01,-8.983464e+01,-7.581355e+01
1.499000e+09,-9.836664e+01,-8.971785e+01,-7.592759e+01
1.500000e+09,-9.856907e+01,-8.985570e+01,-7.577080e+01
1.501000e+09,-9.823611e+01,-9.002080e+01,-7.570556e+01
1.502000e+09,-9.816710e+01,-8.950661e+01,-7.564186e+01
1.503000e+09,-9.850778e+01,-8.954195e+01,-7.560854e+01
1.504000e+09,-9.834898e+01,-8.938167e+01,-7.542798e+01
1.505000e+09,-9.823887e+01,-8.951401e+01,-7.564644e+01
1.506000e+09,-9.822565e+01,-8.947559e+01,-7.586933e+01
1.507000e+09,-9.824583e+01,-8.959065e+01,-7.547211e+01
1.508000e+09,-9.836996e+01,-8.945192e+01,-7.570198e+01
1.509000e+09,-9.821174e+01,-8.953500e+01,-7.578572e+01
1.510000e+09,-9.814806e+01,-8.953800e+01,-7.560562e+01
1.511000e+09,-9.818823e+01,-8.955844e+01,-7.574785e+01
1.512000e+09,-9.823382e+01,-8.973240e+01,-7.566352e+01
1.513000e+09,-9.832994e+01,-8.974803e+01,-7.570637e+01
1.514000e+09,-9.815744e+01,-8.970608e+01,-7.576454e+01
1.515000e+09,-9.841003e+01,-8.986344e+01,-7.595299e+01
1.516000e+09,-9.818374e+01,-8.999413e+01,-7.572332e+01
1.517000e+09,-9.814306e+01,-9.012726e+01,-7.575167e+01
1.518000e+09,-9.848634e+01,-8.990385e+01,-7.566170e+01
1.519000e+09,-9.830983e+01,-9.008433e+01,-7.572788e+01
1.520000e+09,-9.814687e+01,-9.017880e+01,-7.589454e+01
1.521000e+09,-9.827669e+01,-9.001235e+01,-7.590730e+01
1.522000e+09,-9.825897e+01,-9.026675e+01,-7.557973e+01
1.523000e+09,-9.845438e+01,-9.031536e+01,-7.604681e+01
1.524000e+09,-9.827079e+01,-9.013612e+01,-7.583378e+01
1.525000e+09,-9.828046e+01,-9.037687e+01,-7.587641e+01
1.526000e+09,-9.828524e+01,-9.011760e+01,-7.555989e+01
1.527000e+09,-9.822205e+01,-9.006836e+01,-7.584856e+01
1.528000e+09,-9.842129e+01,-9.005863e+01,-7.587630e+01
1.529000e+09,-9.822855e+01,-8.982162e+01,-7.597902e+01
1.530000e+09,-9.800806e+01,-8.988685e+01,-7.581791e+01
1.531000e+09,-9.825439e+01,-8.983729e+01,-7.564795e+01
1.532000e+09,-9.820076e+01,-8.974860e+01,-7.592903e+01
1.533000e+09,-9.820966e+01,-8.993877e+01,-7.591918e+01
1.534000e+09,-9.824956e+01,-9.006766e+01,-7.608391e+01
1.535000e+09,-9.828033e+01,-8.971654e+01,-7.605755e+01
1.536000e+09,-9.851206e+01,-8.969580e+01,-7.613296e+01
1.537000e+09,-9.807347e+01,-8.960249e+01,-7.631519e+01
1.538000e+09,-9.818958e+01,-8.965715e+01,-7.621671e+01
1.539000e+09,-9.834504e+01,-8.965486e+01,-7.635478e+01
1.540000e+09,-9.813622e+01,-8.979180e+01,-7.621658e+01
1.541000e+09,-9.831934e+01,-8.997808e+01,-7.631571e+01
1.542000e+09,-9.826859e+01,-8.987131e+01,-7.647807e+01
1.543000e+09,-9.820940e+01,-8.991439e+01,-7.656635e+01
1.544000e+09,-9.832002e+01,-8.995938e+01,-7.681258e+01
1.545000e+09,-9.833936e+01,-8.999064e+01,-7.626057e+01
1.546000e+09,-9.802594e+01,-8.998277e+01,-7.715538e+01
1.547000e+09,-9.811807e+01,-9.007685e+01,-7.654988e+01
1.548000e+09,-9.823621e+01,-8.995695e+01,-7.656966e+01
1.549000e+09,-9.824268e+01,-9.023020e+01,-7.682405e+01
1.550000e+09,-9.811665e+01,-9.021976e+01,-7.697152e+01
1.551000e+09,-9.801595e+01,-9.023134e+01,-7.699797e+01
1.552000e+09,-9.834891e+01,-9.012060e+01,-7.689931e+01
1.553000e+09,-9.829799e+01,-9.034615e+01,-7.695636e+01
1.554000e+09,-9.822777e+01,-9.007293e+01,-7.727695e+01
1.555000e+09,-9.821150e+01,-8.999675e+01,-7.724215e+01
1.556000e+09,-9.817760e+01,-9.019565e+01,-7.724879e+01
1.557000e+09,-9.821580e+01,-9.007795e+01,-7.741446e+01
1.558000e+09,-9.819431e+01,-9.004347e+01,-7.750489e+01
1.559000e+09,-9.827523e+01,-9.014818e+01,-7.741934e+01
1.560000e+09,-9.828571e+01,-9.025053e+01,-7.768351e+01
1.561000e+09,-9.818858e+01,-9.014919e+01,-7.771787e+01
1.562000e+09,-9.820751e+01,-8.990747e+01,-7.791865e+01
1.563000e+09,-9.850323e+01,-9.043188e+01,-7.824867e+01
1.564000e+09,-9.834276e+01,-9.030011e+01,-7.808237e+01
1.565000e+09,-9.831533e+01,-8.997514e+01,-7.830574e+01
1.566000e+09,-9.832733e+01,-9.011663e+01,-7.845559e+01
1.567000e+09,-9.804585e+01,-9.018748e+01,-7.866775e+01
1.568000e+09,-9.825503e+01,-9.011035e+01,-7.874151e+01
1.569000e+09,-9.860290e+01,-9.011249e+01,-7.863586e+01
1.570000e+09,-9.855440e+01,-8.992193e+01,-7.898356e+01
1.571000e+09,-9.853354e+01,-9.004965e+01,-7.910198e+01
1.572000e+09,-9.836271e+01,-9.020458e+01,-7.933887e+01
1.573000e+09,-9.830508e+01,-9.038519e+01,-7.932355e+01
1.574000e+09,-9.831808e+01,-9.009166e+01,-7.956531e+01
1.575000e+09,-9.821781e+01,-9.001042e+01,-7.974300e+01
1.576000e+09,-9.813845e+01,-9.023598e+01,-7.991749e+01
1.577000e+09,-9.842112e+01,-9.012255e+01,-7.994822e+01
1.578000e+09,-9.825917e+01,-9.009519e+01,-8.054225e+01
1.579000e+09,-9.832526e+01,-9.001841e+01,-8.046718e+01
1.580000e+09,-9.821341e+01,-9.006057e+01,-8.081063e+01
1.581000e+09,-9.845033e+01,-9.039681e+01,-8.112170e+01
1.582000e+09,-9.844007e+01,-9.014431e+01,-8.134918e+01
1.583000e+09,-9.859903e+01,-9.064686e+01,-8.147183e+01
1.584000e+09,-9.835265e+01,-9.039851e+01,-8.180674e+01
1.585000e+09,-9.837076e+01,-9.056089e+01,-8.234379e+01
1.586000e+09,-9.826109e+01,-9.025811e+01,-8.229977e+01
1.587000e+09,-9.827468e+01,-9.050967e+01,-8.261560e+01
1.588000e+09,-9.853990e+01,-9.041813e+01,-8.305183e+01
1.589000e+09,-9.822581e+01,-9.064269e+01,-8.297540e+01
1.590000e+09,-9.841229e+01,-9.074622e+01,-8.322183e+01
1.591000e+09,-9.846700e+01,-9.068139e+01,-8.352980e+01
1.592000e+09,-9.836295e+01,-9.075865e+01,-8.359995e+01
1.593000e+09,-9.843106e+01,-9.070783e+01,-8.398357e+01
1.594000e+09,-9.838930e+01,-9.056381e+01,-8.427779e+01
1.595000e+09,-9.827206e+01,-9.068874e+01,-8.429149e+01
1.596000e+09,-9.847007e+01,-9.057421e+01,-8.459704e+01
1.597000e+09,-9.846018e+01,-9.055090e+01,-8.465549e+01
1.598000e+09,-9.837750e+01,-9.076414e+01,-8.480545e+01
1.599000e+09,-9.835328e+01,-9.048375e+01,-8.466607e+01
1.600000e+09,-9.852316e+01,-9.084377e+01,-8.542102e+01
1.601000e+09,-9.833840e+01,-9.073288e+01,-8.564100e+01
1.602000e+09,-9.849715e+01,-9.075720e+01,-8.581664e+01
1.603000e+09,-9.837705e+01,-9.079440e+01,-8.606386e+01
1.604000e+09,-9.842031e+01,-9.104738e+01,-8.622870e+01
1.605000e+09,-9.860758e+01,-9.070907e+01,-8.688306e+01
1.606000e+09,-9.847333e+01,-9.090093e+01,-8.683624e+01
1.607000e+09,-9.818706e+01,-9.112985e+01,-8.699889e+01
1.608000e+09,-9.845953e+01,-9.087562e+01,-8.722369e+01
1.609000e+09,-9.830026e+01,-9.109202e+01,-8.749449e+01
1.610000e+09,-9.841845e+01,-9.111003e+01,-8.792276e+01
1.611000e+09,-9.858961e+01,-9.097013e+01,-8.790918e+01
1.612000e+09,-9.828990e+01,-9.090463e+01,-8.815346e+01
1.613000e+09,-9.850676e+01,-9.117713e+01,-8.830967e+01
1.614000e+09,-9.848788e+01,-9.113178e+01,-8.867873e+01
1.615000e+09,-9.831420e+01,-9.130416e+01,-8.887367e+01
1.616000e+09,-9.827893e+01,-9.121983e+01,-8.892038e+01
1.617000e+09,-9.853755e+01,-9.124393e+01,-8.941146e+01
1.618000e+09,-9.864027e+01,-9.115370e+01,-8.976217e+01
1.619000e+09,-9.860707e+01,-9.116667e+01,-8.951878e+01
1.620000e+09,-9.829498e+01,-9.121315e+01,-9.012771e+01
1.621000e+09,-9.844255e+01,-9.113968e+01,-8.966981e+01
1.622000e+09,-9.850781e+01,-9.117063e+01,-9.020220e+01
1.623000e+09,-9.845166e+01,-9.143190e+01,-9.020491e+01
1.624000e+09,-9.845042e+01,-9.146586e+01,-9.038105e+01
1.625000e+09,-9.849889e+01,-9.146046e+01,-9.085509e+01
1.626000e+09,-9.833031e+01,-9.157610e+01,-9.086155e+01
1.627000e+09,-9.817437e+01,-9.147802e+01,-9.085309e+01
1.628000e+09,-9.842118e+01,-9.149007e+01,-9.086466e+01
1.629000e+09,-9.829001e+01,-9.166722e+01,-9.131587e+01
1.630000e+09,-9.862424e+01,-9.159580e+01,-9.153932e+01
1.631000e+09,-9.852134e+01,-9.171225e+01,-9.161437e+01
1.632000e+09,-9.852821e+01,-9.185460e+01,-9.165522e+01
1.633000e+09,-9.854342e+01,-9.172796e+01,-9.179396e+01
1.634000e+09,-9.839158e+01,-9.163065e+01,-9.181571e+01
1.635000e+09,-9.862361e+01,-9.181555e+01,-9.217164e+01
1.636000e+09,-9.853259e+01,-9.199924e+01,-9.209582e+01
1.637000e+09,-9.838681e+01,-9.169950e+01,-9.200684e+01
1.638000e+09,-9.849923e+01,-9.169394e+01,-9.207840e+01
1.639000e+09,-9.836260e+01,-9.185388e+01,-9.212015e+01
1.640000e+09,-9.838906e+01,-9.169544e+01,-9.210847e+01
1.641000e+09,-9.846220e+01,-9.185367e+01,-9.208532e+01
1.642000e+09,-9.852780e+01,-9.164182e+01,-9.222151e+01
1.643000e+09,-9.827255e+01,-9.200655e+01,-9.240348e+01
1.644000e+09,-9.833764e+01,-9.190076e+01,-9.225210e+01
1.645000e+09,-9.855182e+01,-9.167690e+01,-9.235261e+01
1.646000e+09,-9.855613e+01,-9.191344e+01,-9.248792e+01
1.647000e+09,-9.856896e+01,-9.196131e+01,-9.218729e+01
1.648000e+09,-9.858880e+01,-9.206879e+01,-9.246927e+01
1.649000e+09,-9.846347e+01,-9.174520e+01,-9.245124e+01
1.650000e+09,-9.831359e+01,-9.191716e+01,-9.271256e+01
1.651000e+09,-9.864889e+01,-9.182912e+01,-9.242814e+01
1.652000e+09,-9.857336e+01,-9.216915e+01,-9.250852e+01
1.653000e+09,-9.865659e+01,-9.214516e+01,-9.283313e+01
1.654000e+09,-9.844611e+01,-9.208326e+01,-9.296387e+01
1.655000e+09,-9.845267e+01,-9.204304e+01,-9.287720e+01
1.656000e+09,-9.864024e+01,-9.207810e+01,-9.298300e+01
1.657000e+09,-9.840134e+01,-9.218919e+01,-9.299691e+01
1.658000e+09,-9.875111e+01,-9.208679e+01,-9.304280e+01
1.659000e+09,-9.853260e+01,-9.223737e+01,-9.303144e+01
1.660000e+09,-9.855306e+01,-9.202300e+01,-9.314901e+01
1.661000e+09,-9.855855e+01,-9.209566e+01,-9.294078e+01
1.662000e+09,-9.860051e+01,-9.219339e+01,-9.318333e+01
1.663000e+09,-9.871333e+01,-9.205007e+01,-9.329507e+01
1.664000e+09,-9.864444e+01,-9.217684e+01,-9.315267e+01
1.665000e+09,-9.854323e+01,-9.207819e+01,-9.352244e+01
1.666000e+09,-9.832031e+01,-9.244033e+01,-9.331238e+01
1.667000e+09,-9.835176e+01,-9.207258e+01,-9.330318e+01
1.668000e+09,-9.850839e+01,-9.214021e+01,-9.327453e+01
1.669000e+09,-9.843676e+01,-9.238942e+01,-9.312175e+01
1.670000e+09,-9.858719e+01,-9.263129e+01,-9.360576e+01
1.671000e+09,-9.847122e+01,-9.241012e+01,-9.336604e+01
1.672000e+09,-9.827522e+01,-9.239161e+01,-9.344795e+01
1.673000e+09,-9.832010e+01,-9.260057e+01,-9.362590e+01
1.674000e+09,-9.855761e+01,-9.267441e+01,-9.362446e+01
1.675000e+09,-9.848095e+01,-9.261391e+01,-9.356179e+01
1.676000e+09,-9.856269e+01,-9.269876e+01,-9.386332e+01
1.677000e+09,-9.846838e+01,-9.259863e+01,-9.372352e+01
1.678000e+09,-9.835352e+01,-9.269992e+01,-9.362707e+01
1.679000e+09,-9.853025e+01,-9.275788e+01,-9.380587e+01
1.680000e+09,-9.859193e+01,-9.269391e+01,-9.373261e+01
1.681000e+09,-9.867358e+01,-9.264461e+01,-9.405908e+01
1.682000e+09,-9.863540e+01,-9.270828e+01,-9.397036e+01
1.683000e+09,-9.839157e+01,-9.277827e+01,-9.384000e+01
1.684000e+09,-9.841974e+01,-9.277869e+01,-9.371348e+01
1.685000e+09,-9.845359e+01,-9.245599e+01,-9.384519e+01
1.686000e+09,-9.840585e+01,-9.281799e+01,-9.382953e+01
1.687000e+09,-9.843244e+01,-9.286894e+01,-9.399141e+01
1.688000e+09,-9.841720e+01,-9.288554e+01,-9.397496e+01
1.689000e+09,-9.856177e+01,-9.262657e+01,-9.390956e+01
1.690000e+09,-9.853663e+01,-9.269665e+01,-9.394069e+01
1.691000e+09,-9.844430e+01,-9.284782e+01,-9.428870e+01
1.692000e+09,-9.857958e+01,-9.281672e+01,-9.397436e+01
1.693000e+09,-9.862879e+01,-9.259913e+01,-9.414011e+01
1.694000e+09,-9.840256e+01,-9.292172e+01,-9.408682e+01
1.695000e+09,-9.849995e+01,-9.296355e+01,-9.400646e+01
1.696000e+09,-9.826220e+01,-9.320433e+01,-9.407727e+01
1.697000e+09,-9.847317e+01,-9.334404e+01,-9.417732e+01
1.698000e+09,-9.835263e+01,-9.318140e+01,-9.420616e+01
1.699000e+09,-9.851578e+01,-9.305606e+01,-9.437095e+01
1.700000e+09,-9.870075e+01,-9.301529e+01,-9.430605e+01
1.701000e+09,-9.828444e+01,-9.289345e+01,-9.424959e+01
1.702000e+09,-9.818720e+01,-9.331311e+01,-9.406901e+01
1.703000e+09,-9.849174e+01,-9.334236e+01,-9.422403e+01
1.704000e+09,-9.861621e+01,-9.321399e+01,-9.429946e+01
1.705000e+09,-9.836535e+01,-9.308312e+01,-9.411337e+01
1.706000e+09,-9.832500e+01,-9.329815e+01,-9.426778e+01
1.707000e+09,-9.845523e+01,-9.335338e+01,-9.426316e+01
1.708000e+09,-9.820608e+01,-9.323830e+01,-9.424994e+01
1.709000e+09,-9.839705e+01,-9.302296e+01,-9.446488e+01
1.710000e+09,-9.823158e+01,-9.338032e+01,-9.399345e+01
1.711000e+09,-9.834680e+01,-9.323084e+01,-9.426750e+01
1.712000e+09,-9.868441e+01,-9.300676e+01,-9.433713e+01
1.713000e+09,-9.845830e+01,-9.321888e+01,-9.415365e+01
1.714000e+09,-9.858641e+01,-9.334971e+01,-9.412162e+01
1.715000e+09,-9.846194e+01,-9.340128e+01,-9.434515e+01
1.716000e+09,-9.831993e+01,-9.321792e+01,-9.438153e+01
1.717000e+09,-9.863461e+01,-9.316140e+01,-9.396335e+01
1.718000e+09,-9.870115e+01,-9.327004e+01,-9.435595e+01
1.719000e+09,-9.847650e+01,-9.326568e+01,-9.451152e+01
1.720000e+09,-9.836522e+01,-9.320929e+01,-9.420596e+01
1.721000e+09,-9.841198e+01,-9.308256e+01,-9.458913e+01
1.722000e+09,-9.839563e+01,-9.323936e+01,-9.438022e+01
1.723000e+09,-9.820494e+01,-9.351947e+01,-9.445446e+01
1.724000e+09,-9.832004e+01,-9.326686e+01,-9.449000e+01
1.725000e+09,-9.841802e+01,-9.339354e+01,-9.456361e+01
1.726000e+09,-9.853853e+01,-9.345373e+01,-9.461716e+01
1.727000e+09,-9.850838e+01,-9.349627e+01,-9.457794e+01
