Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.258000,Auto
Start Frequency,+1.155000000e+09
Stop Frequency,+1.655000000e+09
Offset Frequency,+0.000000000e+00
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,30000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
PreAmp State,ON
Ref Level,-4.000000000e+01
Attenuation,0,Manual
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
External Trigger Edge,FALL
Video Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B
Trace Type,View,View
Trace Detector,Average,Average
Trace Data
1.155000e+09,-7.523438e+01,-7.492676e+01
1.155667e+09,-7.496094e+01,-7.459473e+01
1.156333e+09,-7.426270e+01,-7.444336e+01
1.157000e+09,-7.422852e+01,-7.432129e+01
1.157667e+09,-7.439453e+01,-7.381836e+01
1.158333e+09,-7.444824e+01,-7.416504e+01
1.159000e+09,-7.409668e+01,-7.388672e+01
1.159667e+09,-7.452637e+01,-7.411621e+01
1.160333e+09,-7.431641e+01,-7.420410e+01
1.161000e+09,-7.424316e+01,-7.410156e+01
1.161667e+09,-7.441406e+01,-7.419922e+01
1.162333e+09,-7.440430e+01,-7.430664e+01
1.163000e+09,-7.393066e+01,-7.371094e+01
1.163667e+09,-7.424316e+01,-7.380371e+01
1.164333e+09,-7.391113e+01,-7.364258e+01
1.165000e+09,-7.365723e+01,-7.347656e+01
1.165667e+09,-7.357422e+01,-7.343750e+01
1.166333e+09,-7.376465e+01,-7.327148e+01
1.167000e+09,-7.342285e+01,-7.320801e+01
1.167667e+09,-7.342773e+01,-7.327637e+01
1.168333e+09,-7.347656e+01,-7.251953e+01
1.169000e+09,-7.345215e+01,-7.306641e+01
1.169667e+09,-7.330078e+01,-7.302734e+01
1.170333e+09,-7.324707e+01,-7.314941e+01
1.171000e+09,-7.356934e+01,-7.317871e+01
1.171667e+09,-7.344727e+01,-7.310547e+01
1.172333e+09,-7.345215e+01,-7.327637e+01
1.173000e+09,-7.328613e+01,-7.287598e+01
1.173667e+09,-7.342773e+01,-7.297852e+01
1.174333e+09,-7.327637e+01,-7.295410e+01
1.175000e+09,-7.293945e+01,-7.262207e+01
1.175667e+09,-7.312012e+01,-7.274414e+01
1.176333e+09,-7.269043e+01,-7.252930e+01
1.177000e+09,-7.279297e+01,-7.251465e+01
1.177667e+09,-7.277344e+01,-7.251953e+01
1.178333e+09,-7.252930e+01,-7.248535e+01
