Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.258000,Auto
Start Frequency,+1.155000000e+09
Stop Frequency,+1.655000000e+09
Offset Frequency,+0.000000000e+00
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,30000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
PreAmp State,ON
Ref Level,-4.000000000e+01
Attenuation,0,Manual
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
External Trigger Edge,FALL
Video Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B
Trace Type,View,Max Hold
Trace Detector,Average,Average
Trace Data
1.155000e+09,-7.507324e+01,-7.467773e+01
1.155667e+09,-7.488281e+01,-7.456543e+01
1.156333e+09,-7.433105e+01,-7.431152e+01
1.157000e+09,-7.434082e+01,-7.401855e+01
1.157667e+09,-7.376953e+01,-7.405762e+01
1.158333e+09,-7.415527e+01,-7.390137e+01
1.159000e+09,-7.404297e+01,-7.405273e+01
1.159667e+09,-7.408691e+01,-7.403809e+01
1.160333e+09,-7.432129e+01,-7.410156e+01
1.161000e+09,-7.439941e+01,-7.398926e+01
1.161667e+09,-7.434082e+01,-7.405273e+01
1.162333e+09,-7.417969e+01,-7.401855e+01
1.163000e+09,-7.418945e+01,-7.388184e+01
1.163667e+09,-7.414551e+01,-7.377441e+01
1.164333e+09,-7.359863e+01,-7.348145e+01
1.165000e+09,-7.362793e+01,-7.344238e+01
1.165667e+09,-7.349609e+01,-7.314453e+01
1.166333e+09,-7.352051e+01,-7.295410e+01
1.167000e+09,-7.369141e+01,-7.312012e+01
1.167667e+09,-7.326660e+01,-7.281738e+01
1.168333e+09,-7.330566e+01,-7.282715e+01
1.169000e+09,-7.361328e+01,-7.271484e+01
1.169667e+09,-7.340820e+01,-7.312500e+01
1.170333e+09,-7.355957e+01,-7.299805e+01
1.171000e+09,-7.330566e+01,-7.310547e+01
1.171667e+09,-7.345215e+01,-7.312012e+01
1.172333e+09,-7.361328e+01,-7.284668e+01
1.173000e+09,-7.332520e+01,-7.319336e+01
1.173667e+09,-7.347168e+01,-7.300781e+01
1.174333e+09,-7.338379e+01,-7.301758e+01
1.175000e+09,-7.302734e+01,-7.278320e+01
1.175667e+09,-7.304688e+01,-7.270508e+01
1.176333e+09,-7.318848e+01,-7.261719e+01
1.177000e+09,-7.326660e+01,-7.250977e+01
1.177667e+09,-7.306641e+01,-7.235352e+01
1.178333e+09,-7.301270e+01,-7.254883e+01
