Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.258000,Auto
Start Frequency,+1.155000000e+09
Stop Frequency,+1.655000000e+09
Offset Frequency,+0.000000000e+00
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,30000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
PreAmp State,ON
Ref Level,-4.000000000e+01
Attenuation,0,Manual
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
External Trigger Edge,FALL
Video Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B
Trace Type,View,View
Trace Detector,Average,Average
Trace Data
1.155000e+09,-7.502930e+01,-7.515137e+01
1.155667e+09,-7.475586e+01,-7.449707e+01
1.156333e+09,-7.464844e+01,-7.435547e+01
1.157000e+09,-7.440430e+01,-7.407715e+01
1.157667e+09,-7.412109e+01,-7.392578e+01
1.158333e+09,-7.416504e+01,-7.391113e+01
1.159000e+09,-7.394043e+01,-7.389160e+01
1.159667e+09,-7.435059e+01,-7.410645e+01
1.160333e+09,-7.440430e+01,-7.412598e+01
1.161000e+09,-7.409180e+01,-7.403809e+01
1.161667e+09,-7.437500e+01,-7.408203e+01
1.162333e+09,-7.445312e+01,-7.407715e+01
1.163000e+09,-7.430176e+01,-7.361816e+01
1.163667e+09,-7.404785e+01,-7.376465e+01
1.164333e+09,-7.359863e+01,-7.376465e+01
1.165000e+09,-7.380371e+01,-7.348633e+01
1.165667e+09,-7.327637e+01,-7.333984e+01
1.166333e+09,-7.312012e+01,-7.330566e+01
1.167000e+09,-7.339844e+01,-7.314453e+01
1.167667e+09,-7.326660e+01,-7.293457e+01
1.168333e+09,-7.338379e+01,-7.306641e+01
1.169000e+09,-7.346680e+01,-7.316406e+01
1.169667e+09,-7.323730e+01,-7.300781e+01
1.170333e+09,-7.340820e+01,-7.312012e+01
1.171000e+09,-7.358398e+01,-7.304199e+01
1.171667e+09,-7.359375e+01,-7.297852e+01
1.172333e+09,-7.323730e+01,-7.317383e+01
1.173000e+09,-7.324707e+01,-7.315430e+01
1.173667e+09,-7.332520e+01,-7.272461e+01
1.174333e+09,-7.329102e+01,-7.298828e+01
1.175000e+09,-7.281738e+01,-7.285645e+01
1.175667e+09,-7.261719e+01,-7.280762e+01
1.176333e+09,-7.289551e+01,-7.264648e+01
1.177000e+09,-7.279785e+01,-7.241699e+01
1.177667e+09,-7.302246e+01,-7.262207e+01
1.178333e+09,-7.263184e+01,-7.251465e+01
