Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.258000,Auto
Start Frequency,+1.155000000e+09
Stop Frequency,+1.655000000e+09
Offset Frequency,+0.000000000e+00
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,30000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
PreAmp State,ON
Ref Level,-4.000000000e+01
Attenuation,0,Manual
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
External Trigger Edge,FALL
Video Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B
Trace Type,View,View
Trace Detector,Average,Average
Trace Data
1.155000e+09,-7.507324e+01,-7.479980e+01
1.155667e+09,-7.455566e+01,-7.450684e+01
1.156333e+09,-7.424805e+01,-7.424316e+01
1.157000e+09,-7.411621e+01,-7.416016e+01
1.157667e+09,-7.415039e+01,-7.379883e+01
1.158333e+09,-7.418457e+01,-7.385742e+01
1.159000e+09,-7.399414e+01,-7.385254e+01
1.159667e+09,-7.405273e+01,-7.368164e+01
1.160333e+09,-7.423340e+01,-7.416992e+01
1.161000e+09,-7.418945e+01,-7.408691e+01
1.161667e+09,-7.409180e+01,-7.415039e+01
1.162333e+09,-7.420410e+01,-7.390137e+01
1.163000e+09,-7.395996e+01,-7.395020e+01
1.163667e+09,-7.384766e+01,-7.366211e+01
1.164333e+09,-7.373047e+01,-7.332031e+01
1.165000e+09,-7.336914e+01,-7.307129e+01
1.165667e+09,-7.323730e+01,-7.344238e+01
1.166333e+09,-7.347656e+01,-7.302734e+01
1.167000e+09,-7.316895e+01,-7.294434e+01
1.167667e+09,-7.317383e+01,-7.304199e+01
1.168333e+09,-7.315430e+01,-7.273926e+01
1.169000e+09,-7.288086e+01,-7.301270e+01
1.169667e+09,-7.338867e+01,-7.293457e+01
1.170333e+09,-7.307617e+01,-7.248535e+01
1.171000e+09,-7.327637e+01,-7.312988e+01
1.171667e+09,-7.336426e+01,-7.307129e+01
1.172333e+09,-7.323730e+01,-7.308594e+01
1.173000e+09,-7.307129e+01,-7.291016e+01
1.173667e+09,-7.287598e+01,-7.298828e+01
1.174333e+09,-7.297852e+01,-7.276367e+01
1.175000e+09,-7.272949e+01,-7.283203e+01
1.175667e+09,-7.293945e+01,-7.268066e+01
1.176333e+09,-7.238281e+01,-7.265625e+01
1.177000e+09,-7.234375e+01,-7.237305e+01
1.177667e+09,-7.234375e+01,-7.236328e+01
1.178333e+09,-7.262207e+01,-7.221191e+01
