Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.258000,Auto
Start Frequency,+1.155000000e+09
Stop Frequency,+1.655000000e+09
Offset Frequency,+0.000000000e+00
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,30000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
PreAmp State,ON
Ref Level,-4.000000000e+01
Attenuation,0,Manual
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
External Trigger Edge,FALL
Video Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B
Trace Type,View,View
Trace Detector,Average,Average
Trace Data
1.155000e+09,-7.519531e+01,-7.502930e+01
1.155667e+09,-7.473633e+01,-7.464355e+01
1.156333e+09,-7.440430e+01,-7.417480e+01
1.157000e+09,-7.425781e+01,-7.403320e+01
1.157667e+09,-7.390625e+01,-7.397949e+01
1.158333e+09,-7.402344e+01,-7.377930e+01
1.159000e+09,-7.431641e+01,-7.354980e+01
1.159667e+09,-7.440918e+01,-7.413574e+01
1.160333e+09,-7.399414e+01,-7.389648e+01
1.161000e+09,-7.404297e+01,-7.402344e+01
1.161667e+09,-7.414062e+01,-7.400879e+01
1.162333e+09,-7.437500e+01,-7.387695e+01
1.163000e+09,-7.429199e+01,-7.376465e+01
1.163667e+09,-7.395996e+01,-7.379883e+01
1.164333e+09,-7.378418e+01,-7.365234e+01
1.165000e+09,-7.356445e+01,-7.335449e+01
1.165667e+09,-7.332520e+01,-7.323242e+01
1.166333e+09,-7.346680e+01,-7.323242e+01
1.167000e+09,-7.339355e+01,-7.312012e+01
1.167667e+09,-7.337402e+01,-7.298340e+01
1.168333e+09,-7.336426e+01,-7.307617e+01
1.169000e+09,-7.327637e+01,-7.301270e+01
1.169667e+09,-7.318359e+01,-7.318359e+01
1.170333e+09,-7.323730e+01,-7.297363e+01
1.171000e+09,-7.316406e+01,-7.324219e+01
1.171667e+09,-7.335449e+01,-7.304688e+01
1.172333e+09,-7.324707e+01,-7.337402e+01
1.173000e+09,-7.321289e+01,-7.307129e+01
1.173667e+09,-7.333008e+01,-7.309570e+01
1.174333e+09,-7.272949e+01,-7.267578e+01
1.175000e+09,-7.320801e+01,-7.286621e+01
1.175667e+09,-7.312012e+01,-7.268555e+01
1.176333e+09,-7.316406e+01,-7.270020e+01
1.177000e+09,-7.281250e+01,-7.265625e+01
1.177667e+09,-7.304199e+01,-7.242188e+01
1.178333e+09,-7.268066e+01,-7.252930e+01
