Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.258000,Auto
Start Frequency,+1.155000000e+09
Stop Frequency,+1.655000000e+09
Offset Frequency,+0.000000000e+00
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,30000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Auto
Sweep Rule,Speed
PreAmp State,ON
Ref Level,-4.000000000e+01
Attenuation,0,Manual
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
External Trigger Edge,FALL
Video Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B
Trace Type,View,Max Hold
Trace Detector,Average,Average
Trace Data
1.155000e+09,-7.513672e+01,-7.489746e+01
1.155667e+09,-7.474609e+01,-7.465820e+01
1.156333e+09,-7.428223e+01,-7.411621e+01
1.157000e+09,-7.452148e+01,-7.388672e+01
1.157667e+09,-7.417969e+01,-7.397461e+01
1.158333e+09,-7.410645e+01,-7.378906e+01
1.159000e+09,-7.438965e+01,-7.397461e+01
1.159667e+09,-7.441895e+01,-7.388184e+01
1.160333e+09,-7.405762e+01,-7.398926e+01
1.161000e+09,-7.426758e+01,-7.404785e+01
1.161667e+09,-7.455566e+01,-7.410156e+01
1.162333e+09,-7.432129e+01,-7.375977e+01
1.163000e+09,-7.433105e+01,-7.364746e+01
1.163667e+09,-7.365234e+01,-7.363281e+01
1.164333e+09,-7.393555e+01,-7.346680e+01
1.165000e+09,-7.397949e+01,-7.328125e+01
1.165667e+09,-7.358398e+01,-7.323242e+01
1.166333e+09,-7.322266e+01,-7.314453e+01
1.167000e+09,-7.345215e+01,-7.286621e+01
1.167667e+09,-7.354004e+01,-7.297852e+01
1.168333e+09,-7.329590e+01,-7.280273e+01
1.169000e+09,-7.311523e+01,-7.278809e+01
1.169667e+09,-7.322266e+01,-7.309570e+01
1.170333e+09,-7.337402e+01,-7.285645e+01
1.171000e+09,-7.352539e+01,-7.310059e+01
1.171667e+09,-7.317871e+01,-7.299805e+01
1.172333e+09,-7.355957e+01,-7.302246e+01
1.173000e+09,-7.343262e+01,-7.290039e+01
1.173667e+09,-7.335938e+01,-7.286621e+01
1.174333e+09,-7.306641e+01,-7.290039e+01
1.175000e+09,-7.293457e+01,-7.281250e+01
1.175667e+09,-7.265625e+01,-7.276367e+01
1.176333e+09,-7.290039e+01,-7.275391e+01
1.177000e+09,-7.307617e+01,-7.243652e+01
1.177667e+09,-7.293457e+01,-7.254395e+01
1.178333e+09,-7.297852e+01,-7.253418e+01
